row_id,section,page_slug,provider_or_product,source_url,metric_key,metric_label,metric_value_text,value_numeric,value_min,value_max,unit,tier,source_type,verification_date,is_headline,confidence,figure_status,notes
aviva-car-insurance-review__policy_excess,Car Insurance Deals,aviva-car-insurance-review,Aviva Car Insurance,https://compare100.com/aviva-car-insurance-review/,policy_excess,Glass excess,"£10 to repair, £115 to replace through an approved fitter",,,,,,own_review,2026-08-22,false,high,current,Policy/standard excess (not medical-only)
aviva-car-insurance-review__new_car_replacement,Car Insurance Deals,aviva-car-insurance-review,Aviva Car Insurance,https://compare100.com/aviva-car-insurance-review/,,New car replacement,Damage above 60% of list price within the first 12 months,60,,,percent,,own_review,2026-08-22,false,high,current,
aviva-car-insurance-review__cooling_off_days,Car Insurance Deals,aviva-car-insurance-review,Aviva Car Insurance,https://compare100.com/aviva-car-insurance-review/,cooling_off_days,Cooling-off period,"14 days, with a £38 charge plus tax once cover has started",38,,,GBP,,own_review,2026-08-22,false,high,current,
aviva-landlord-insurance-review__underwriter,Landlord's Insurance,aviva-landlord-insurance-review,Aviva Landlord Insurance Review,https://compare100.com/aviva-landlord-insurance-review/,underwriter,Underwriter,"Aviva Insurance Limited, registered in Scotland no. 2116, firm reference 202153",,,,,,own_review,2026-08-26,false,high,current,
aviva-landlord-insurance-review__properties_per_policy,Landlord's Insurance,aviva-landlord-insurance-review,Aviva Landlord Insurance Review,https://compare100.com/aviva-landlord-insurance-review/,,Properties per policy,Up to 3; a fourth means a broker and a different contract,,,,,,own_review,2026-08-26,false,medium,current,
aviva-landlord-insurance-review__sum_insured,Landlord's Insurance,aviva-landlord-insurance-review,Aviva Landlord Insurance Review,https://compare100.com/aviva-landlord-insurance-review/,sum_insured,Buildings and contents sum insured,"Unlimited, if 5 bedrooms or fewer, standard construction and unlisted",,,,,,own_review,2026-08-26,false,medium,current,
aviva-landlord-insurance-review__home_emergency,Landlord's Insurance,aviva-landlord-insurance-review,Aviva Landlord Insurance Review,https://compare100.com/aviva-landlord-insurance-review/,home_emergency,Home emergency add-on,"£4,000 a claim, £50 excess, 14-day wait before it starts",4000,,,GBP,,own_review,2026-08-26,false,high,current,
aviva-landlord-insurance-review__owner,Landlord's Insurance,aviva-landlord-insurance-review,Aviva Landlord Insurance Review,https://compare100.com/aviva-landlord-insurance-review/,owner,Broker Property Owners wording,"Loss of rent 30% of buildings sum insured, 36-month indemnity period",30,,,percent,,own_review,2026-08-26,false,high,current,
aviva-landlord-insurance-review__complaint_window,Landlord's Insurance,aviva-landlord-insurance-review,Aviva Landlord Insurance Review,https://compare100.com/aviva-landlord-insurance-review/,complaint_window,Complaints,"2.72 per 1,000 policies, 52.6% upheld, six months to 31 December 2025",52.6,,,percent,,own_review,2026-08-26,false,high,current,
aviva-over-50s-insurance__age_to_apply,Over 50's Insurance,aviva-over-50s-insurance,Aviva Over 50s Life Insurance Review,https://compare100.com/aviva-over-50s-insurance/,,Age to apply,"50 to 80, UK residents",,,,,,own_review,2026-09-01,false,high,current,
aviva-over-50s-insurance__underwriter,Over 50's Insurance,aviva-over-50s-insurance,Aviva Over 50s Life Insurance Review,https://compare100.com/aviva-over-50s-insurance/,underwriter,Underwriting,"Guaranteed acceptance — no medical, no health questions",,,,,,own_review,2026-09-01,false,high,current,
aviva-over-50s-insurance__monthly_premium,Over 50's Insurance,aviva-over-50s-insurance,Aviva Over 50s Life Insurance Review,https://compare100.com/aviva-over-50s-insurance/,,Monthly premium,"£5 to £100, fixed for life, £100 maximum across all policies",,5,100,GBP,,own_review,2026-09-01,false,high,current,
aviva-over-50s-insurance__premiums_stop,Over 50's Insurance,aviva-over-50s-insurance,Aviva Over 50s Life Insurance Review,https://compare100.com/aviva-over-50s-insurance/,,Premiums stop,After 30 years or the anniversary after your 90th birthday,,,,,,own_review,2026-09-01,false,high,current,
aviva-over-50s-insurance__cooling_off_days,Over 50's Insurance,aviva-over-50s-insurance,Aviva Over 50s Life Insurance Review,https://compare100.com/aviva-over-50s-insurance/,cooling_off_days,Cooling-off period,"30 days, premiums refunded in full",,,,,,own_review,2026-09-01,false,high,current,
aviva-over-50s-insurance__underwriter__dup2,Over 50's Insurance,aviva-over-50s-insurance,Aviva Over 50s Life Insurance Review,https://compare100.com/aviva-over-50s-insurance/,underwriter,Insurer,"Aviva Life & Pensions UK Limited, company 3253947, FRN 185896",,,,,,own_review,2026-09-01,false,high,current,
aviva-over-50s-insurance__defaqto_rating,Over 50's Insurance,aviva-over-50s-insurance,Aviva Over 50s Life Insurance Review,https://compare100.com/aviva-over-50s-insurance/,defaqto_rating,Defaqto rating,"5 Star, over 50s life assurance (undated on Aviva's page)",5,,,stars,,third_party_rating,2026-09-01,false,high,current,
aviva-over-50s-insurance__current_incentive,Over 50's Insurance,aviva-over-50s-insurance,Aviva Over 50s Life Insurance Review,https://compare100.com/aviva-over-50s-insurance/,,Current incentive,Amazon gift card £50 to £200 after six premiums,,50,200,GBP,,own_review,2026-09-01,false,high,current,
axa-home-insurance-review__underwriter,Home Insurance,axa-home-insurance-review,AXA Home Insurance Review,https://compare100.com/axa-home-insurance-review/,underwriter,Underwriter,"AXA Insurance UK plc, firm reference 202312",,,,,,own_review,2026-08-23,false,high,current,
axa-home-insurance-review__price_from,Home Insurance,axa-home-insurance-review,AXA Home Insurance Review,https://compare100.com/axa-home-insurance-review/,price_from,Quoted from,"£196 a year (10% of AXA Plus customers, 1 May – 31 July 2026)",196,,,GBP,,own_review,2026-08-23,false,high,current,
axa-home-insurance-review__sum_insured,Home Insurance,axa-home-insurance-review,AXA Home Insurance Review,https://compare100.com/axa-home-insurance-review/,sum_insured,Buildings sum insured,"£500,000 / £1,000,000 / unlimited",,,,,,own_review,2026-08-23,false,medium,current,
axa-home-insurance-review__sum_insured__dup2,Home Insurance,axa-home-insurance-review,AXA Home Insurance Review,https://compare100.com/axa-home-insurance-review/,sum_insured,Contents sum insured,"£50,000 / £75,000 / £100,000",50000,,,GBP,,own_review,2026-08-23,false,high,current,
axa-home-insurance-review__specify_any_item_worth_over,Home Insurance,axa-home-insurance-review,AXA Home Insurance Review,https://compare100.com/axa-home-insurance-review/,,Specify any item worth over,"£1,500",1500,,,GBP,,own_review,2026-08-23,false,high,current,
axa-home-insurance-review__claims_paid,Home Insurance,axa-home-insurance-review,AXA Home Insurance Review,https://compare100.com/axa-home-insurance-review/,,Claims paid,"80.9% of home claims, January–December 2025 (AXA's figure)",80.9,,,percent,,own_review,2026-08-23,false,high,current,
axa-home-insurance-review__personal_liability,Home Insurance,axa-home-insurance-review,AXA Home Insurance Review,https://compare100.com/axa-home-insurance-review/,personal_liability,Property owner's liability,"£2,000,000 on every tier",2000000,,,GBP,,own_review,2026-08-23,false,high,current,
axa-home-insurance-review__complaint_window,Home Insurance,axa-home-insurance-review,AXA Home Insurance Review,https://compare100.com/axa-home-insurance-review/,complaint_window,Complaints,"5.17 per 1,000 policies in the six months to 30 June 2026",,,,,,own_review,2026-08-23,false,high,current,
axa-landlord-insurance-review__underwriter,Landlord's Insurance,axa-landlord-insurance-review,AXA Landlord Insurance Review,https://compare100.com/axa-landlord-insurance-review/,underwriter,Underwriter,"AXA Insurance UK plc, company number 00078950, firm reference 202312",,,,,,own_review,2026-08-26,false,high,current,
axa-landlord-insurance-review__properties_per_policy,Landlord's Insurance,axa-landlord-insurance-review,AXA Landlord Insurance Review,https://compare100.com/axa-landlord-insurance-review/,,Properties per policy,Up to 10 online; up to 20 locations on the broker SME wording,,,,,,own_review,2026-08-26,false,medium,current,
axa-landlord-insurance-review__price_from,Landlord's Insurance,axa-landlord-insurance-review,AXA Landlord Insurance Review,https://compare100.com/axa-landlord-insurance-review/,price_from,Quoted from,"£15 a month (10% of customers, April–June 2026)",15,,,GBP_per_month,,own_review,2026-08-26,false,high,current,
axa-landlord-insurance-review__personal_liability,Landlord's Insurance,axa-landlord-insurance-review,AXA Landlord Insurance Review,https://compare100.com/axa-landlord-insurance-review/,personal_liability,Property owners' liability,"£1,000,000 to £10,000,000 depending on wording",,1000000,10000000,GBP,,own_review,2026-08-26,false,high,current,
axa-landlord-insurance-review__loss_of_rent,Landlord's Insurance,axa-landlord-insurance-review,AXA Landlord Insurance Review,https://compare100.com/axa-landlord-insurance-review/,,Loss of rent,"Up to 36 months; £2,500,000 limit on the broker SME wording",,,,,,own_review,2026-08-26,false,medium,current,
axa-landlord-insurance-review__malicious_damage_or_theft_by_tenants,Landlord's Insurance,axa-landlord-insurance-review,AXA Landlord Insurance Review,https://compare100.com/axa-landlord-insurance-review/,,Malicious damage or theft by tenants,"£5,000 any one period",5000,,,GBP,,own_review,2026-08-26,false,high,current,
axa-landlord-insurance-review__empty_property,Landlord's Insurance,axa-landlord-insurance-review,AXA Landlord Insurance Review,https://compare100.com/axa-landlord-insurance-review/,empty_property,Empty property limit,45 consecutive days,,,,,,own_review,2026-08-26,false,high,current,
axa-landlord-insurance-review__trace_and_access,Landlord's Insurance,axa-landlord-insurance-review,AXA Landlord Insurance Review,https://compare100.com/axa-landlord-insurance-review/,,Trace and access,"£10,000 any one period of insurance",10000,,,GBP,,own_review,2026-08-26,false,high,current,
axa-landlord-insurance-review__complaint_window,Landlord's Insurance,axa-landlord-insurance-review,AXA Landlord Insurance Review,https://compare100.com/axa-landlord-insurance-review/,complaint_window,Complaints,"18,717 opened at AXA Insurance UK plc in the six months to 30 June 2026",,,,,,own_review,2026-08-26,false,high,current,
axa-tradesman-insurance-review__underwriter,Tradesman Insurance,axa-tradesman-insurance-review,AXA Tradesman Insurance Review,https://compare100.com/axa-tradesman-insurance-review/,underwriter,Underwriter,"AXA Insurance UK plc, company 78950, firm reference 202312",,,,,,own_review,2026-09-02,false,high,current,
axa-tradesman-insurance-review__personal_liability,Tradesman Insurance,axa-tradesman-insurance-review,AXA Tradesman Insurance Review,https://compare100.com/axa-tradesman-insurance-review/,personal_liability,Public liability,"Up to £10,000,000 — not every occupation is offered the top limit",,,,,,own_review,2026-09-02,false,medium,current,
axa-tradesman-insurance-review__employers_liability,Tradesman Insurance,axa-tradesman-insurance-review,AXA Tradesman Insurance Review,https://compare100.com/axa-tradesman-insurance-review/,employers_liability,Employers' liability,"£10,000,000, falling to £5,000,000 for claims resulting from terrorism",,,,,,own_review,2026-09-02,false,high,current,
axa-tradesman-insurance-review__tools_cover,Tradesman Insurance,axa-tradesman-insurance-review,AXA Tradesman Insurance Review,https://compare100.com/axa-tradesman-insurance-review/,,Tools cover,"Fixed sums from £1,500; excess 10% of each claim, minimum £250, maximum £500",1500,,,GBP,,own_review,2026-09-02,false,high,current,
axa-tradesman-insurance-review__professional_indemnity,Tradesman Insurance,axa-tradesman-insurance-review,AXA Tradesman Insurance Review,https://compare100.com/axa-tradesman-insurance-review/,,Professional indemnity,"Up to £5,000,000, dependent on occupation, quoted from £6 a month",,,,,,own_review,2026-09-02,false,medium,current,
axa-tradesman-insurance-review__legal_expenses,Tradesman Insurance,axa-tradesman-insurance-review,AXA Tradesman Insurance Review,https://compare100.com/axa-tradesman-insurance-review/,legal_expenses,Legal expenses,"Up to £1,000,000 in total, capped at £100,000 on any one claim",,,,,,own_review,2026-09-02,false,medium,current,
axa-tradesman-insurance-review__price_from,Tradesman Insurance,axa-tradesman-insurance-review,AXA Tradesman Insurance Review,https://compare100.com/axa-tradesman-insurance-review/,price_from,Quoted from,"£7 a month or £77 a year — the cheapest tenth of customers, April to June 2026",,,,,,own_review,2026-09-02,false,high,current,
axa-tradesman-insurance-review__network_size,Tradesman Insurance,axa-tradesman-insurance-review,AXA Tradesman Insurance Review,https://compare100.com/axa-tradesman-insurance-review/,network_size,Scale,"Over 867,000 businesses insured; 4.6 out of 5 on Feefo from 19,163 reviews",,,,,,own_review,2026-09-02,false,high,current,
